419
431
418
427
389
416
416
427
408
410
401
412
418
419
406
435
407
408
392
402
398
422
407
417
416
423
425
419
424
441
431
401
411
429
449
437
429
414
405
402
400
518
411
413
418
396
389
420
424
417
407
424
401
404
413
420
448
390
425
424
414
399
403
414
437
406
486
506
393
437
414
405
448
462
431
415
411
418
415
398
410
421
417
478
417
429
397
417
401
414
411
439
413
413
398
420
402
399
411
398
